contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,spotPrice,fetchTime,midPrice,spread,spreadPct,marketPrice,daysToExpiry,timeToExpiry,moneyness,isITM,riskFreeRate
SPY260331C00738000,2026-03-10 16:01:09+00:00,738.0,0.02,0.02,0.03,0.0,0.0,200.0,574,0.13283025069294713,False,REGULAR,USD,call,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.025,0.0099999999999999,0.3999999999999999,0.025,20,0.0547945205479452,1.089813650701488,False,0.05
SPY260331P00475000,2026-03-09 17:26:58+00:00,475.0,0.29,0.25,0.26,-0.120000005,-29.268293,129.0,1430,0.644589639661908,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.255,0.01,0.0392156862745098,0.255,20,0.0547945205479452,0.7014383253159983,False,0.05
SPY260331P00480000,2026-03-10 20:13:56+00:00,480.0,0.27,0.26,0.28,-0.47,-63.51351,121.0,76547,0.6321033817394212,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.27,0.02,0.0740740740740741,0.27,20,0.0547945205479452,0.708821886635114,False,0.05
SPY260331P00485000,2026-03-10 19:59:32+00:00,485.0,0.33,0.28,0.3,-0.06999999,-17.499998,143.0,1422,0.6207740869982838,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.29,0.0199999999999999,0.0689655172413791,0.29,20,0.0547945205479452,0.7162054479542298,False,0.05
SPY260331P00490000,2026-03-10 18:40:00+00:00,490.0,0.28,0.3,0.32,-0.16999999,-37.777775,77.0,76860,0.6090783784891982,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.31,0.02,0.0645161290322581,0.31,20,0.0547945205479452,0.7235890092733456,False,0.05
SPY260331P00495000,2026-03-10 18:40:00+00:00,495.0,0.3,0.32,0.34,-0.13999999,-31.818178,63.0,576,0.5970603732752647,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.33,0.02,0.0606060606060606,0.33,20,0.0547945205479452,0.7309725705924613,False,0.05
SPY260331P00500000,2026-03-10 19:58:19+00:00,500.0,0.4,0.35,0.36,-0.049999982,-11.111107,660.0,8481,0.5858762984232153,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.355,0.01,0.028169014084507,0.355,20,0.0547945205479452,0.7383561319115771,False,0.05
SPY260331P00504000,2026-03-10 15:29:00+00:00,504.0,0.34,0.37,0.38,-0.54999995,-61.79775,231.0,737,0.5766411129533461,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.375,0.01,0.0266666666666666,0.375,20,0.0547945205479452,0.7442629809668698,False,0.05
SPY260331P00505000,2026-03-10 19:35:33+00:00,505.0,0.41,0.37,0.39,-0.42999998,-51.19047,170.0,1019,0.5742955703109922,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.38,0.02,0.0526315789473684,0.38,20,0.0547945205479452,0.7457396932306929,False,0.05
SPY260331P00506000,2026-03-03 18:41:49+00:00,506.0,0.35,0.38,0.39,-0.050000012,-12.500002,11.0,517,0.5719360267351568,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.385,0.01,0.0259740259740259,0.385,20,0.0547945205479452,0.7472164054945161,False,0.05
SPY260331P00507000,2026-03-10 18:40:00+00:00,507.0,0.35,0.38,0.4,-0.099999994,-22.222221,11.0,606,0.5695628081856832,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.39,0.02,0.0512820512820513,0.39,20,0.0547945205479452,0.7486931177583392,False,0.05
SPY260331P00508000,2026-03-10 19:52:49+00:00,508.0,0.45,0.39,0.41,-0.120000005,-21.052631,333.0,265,0.5681706761140951,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.4,0.0199999999999999,0.0499999999999999,0.4,20,0.0547945205479452,0.7501698300221624,False,0.05
SPY260331P00509000,2026-03-10 19:46:15+00:00,509.0,0.44,0.39,0.41,-0.13999999,-24.137928,12.0,409,0.5647765901132553,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.4,0.0199999999999999,0.0499999999999999,0.4,20,0.0547945205479452,0.7516465422859856,False,0.05
SPY260331P00510000,2026-03-09 19:39:13+00:00,510.0,0.37,0.4,0.42,-0.14999998,-28.846151,11.0,6079,0.5633329287049197,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.41,0.0199999999999999,0.0487804878048779,0.41,20,0.0547945205479452,0.7531232545498087,False,0.05
SPY260331P00511000,2026-03-10 18:40:00+00:00,511.0,0.37,0.4,0.42,-0.24000001,-39.34426,12.0,445,0.5599392916082929,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.41,0.0199999999999999,0.0487804878048779,0.41,20,0.0547945205479452,0.7545999668136318,False,0.05
SPY260331P00512000,2026-03-10 18:40:00+00:00,512.0,0.38,0.41,0.43,-0.64,-62.7451,11.0,776,0.5584462515158065,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.42,0.02,0.0476190476190476,0.42,20,0.0547945205479452,0.756076679077455,False,0.05
SPY260331P00513000,2026-03-10 19:35:34+00:00,513.0,0.46,0.41,0.43,-0.099999994,-17.857141,14.0,837,0.5550531192061956,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.42,0.02,0.0476190476190476,0.42,20,0.0547945205479452,0.7575533913412782,False,0.05
SPY260331P00514000,2026-03-10 18:40:00+00:00,514.0,0.39,0.42,0.44,-0.65,-62.500004,11.0,1261,0.5535127058734725,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.43,0.02,0.0465116279069767,0.43,20,0.0547945205479452,0.7590301036051014,False,0.05
SPY260331P00515000,2026-03-10 19:35:34+00:00,515.0,0.47,0.43,0.44,-0.109999985,-18.965515,32.0,2718,0.5510289622256361,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.435,0.01,0.0229885057471264,0.435,20,0.0547945205479452,0.7605068158689244,False,0.05
SPY260331P00516000,2026-03-10 18:40:00+00:00,516.0,0.4,0.43,0.45,-0.29999998,-42.85714,11.0,259,0.5485342104633928,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.44,0.02,0.0454545454545455,0.44,20,0.0547945205479452,0.7619835281327476,False,0.05
SPY260331P00517000,2026-03-10 14:30:20+00:00,517.0,0.4,0.44,0.46,-0.55999994,-58.333332,12.0,288,0.5469086285241496,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.45,0.02,0.0444444444444444,0.45,20,0.0547945205479452,0.7634602403965708,False,0.05
SPY260331P00518000,2026-03-10 18:40:00+00:00,518.0,0.41,0.44,0.46,-0.26000002,-38.805973,11.0,636,0.5435125526410056,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.45,0.02,0.0444444444444444,0.45,20,0.0547945205479452,0.764936952660394,False,0.05
SPY260331P00519000,2026-02-17 20:46:22+00:00,519.0,0.42,0.45,0.47,-0.20000002,-32.258068,11.0,1009,0.5418447708748502,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.4599999999999999,0.0199999999999999,0.0434782608695651,0.4599999999999999,20,0.0547945205479452,0.7664136649242171,False,0.05
SPY260331P00520000,2026-03-10 19:35:34+00:00,520.0,0.5,0.46,0.48,-0.120000005,-19.35484,41.0,2716,0.5401402159321675,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.47,0.0199999999999999,0.0425531914893616,0.47,20,0.0547945205479452,0.7678903771880402,False,0.05
SPY260331P00521000,2026-03-09 14:08:47+00:00,521.0,0.42,0.46,0.48,-0.8000001,-65.57378,41.0,575,0.5367409580877054,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.47,0.0199999999999999,0.0425531914893616,0.47,20,0.0547945205479452,0.7693670894518634,False,0.05
SPY260331P00522000,2026-03-10 19:35:33+00:00,522.0,0.51,0.47,0.49,-0.26,-33.766235,13.0,289,0.5349971158228126,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.48,0.02,0.0416666666666667,0.48,20,0.0547945205479452,0.7708438017156866,False,0.05
SPY260331P00523000,2026-03-06 15:34:33+00:00,523.0,0.44,0.48,0.49,-0.25,-36.231884,11.0,880,0.5324115581734293,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.485,0.01,0.0206185567010309,0.485,20,0.0547945205479452,0.7723205139795097,False,0.05
SPY260331P00524000,2026-03-10 18:40:00+00:00,524.0,0.44,0.48,0.5,-0.19,-30.15873,11.0,532,0.5298168805554854,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.49,0.02,0.0408163265306122,0.49,20,0.0547945205479452,0.7737972262433329,False,0.05
SPY260331P00525000,2026-03-10 18:51:14+00:00,525.0,0.42,0.49,0.51,-0.22999999,-35.384613,31.0,8351,0.5280021193010905,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.5,0.02,0.04,0.5,20,0.0547945205479452,0.775273938507156,False,0.05
SPY260331P00526000,2026-03-10 18:40:01+00:00,526.0,0.45,0.5,0.52,-0.22000003,-32.835827,10.0,426,0.5261554226922364,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.51,0.02,0.0392156862745098,0.51,20,0.0547945205479452,0.7767506507709792,False,0.05
SPY260331P00527000,2026-03-10 19:35:32+00:00,527.0,0.55,0.5,0.52,-0.07999998,-12.69841,39.0,380,0.5227505274280712,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.51,0.02,0.0392156862745098,0.51,20,0.0547945205479452,0.7782273630348023,False,0.05
SPY260331P00528000,2026-03-10 19:25:23+00:00,528.0,0.48,0.51,0.53,-0.85,-63.90977,11.0,346,0.5208694171838435,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.52,0.02,0.0384615384615384,0.52,20,0.0547945205479452,0.7797040752986255,False,0.05
SPY260331P00529000,2026-03-10 18:40:00+00:00,529.0,0.48,0.52,0.54,-0.27,-36.000004,10.0,764,0.5189584025390889,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.53,0.02,0.0377358490566038,0.53,20,0.0547945205479452,0.7811807875624487,False,0.05
SPY260331P00530000,2026-03-10 19:48:03+00:00,530.0,0.58,0.52,0.54,-0.09000003,-13.432841,35.0,151786,0.515550957396765,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.53,0.02,0.0377358490566038,0.53,20,0.0547945205479452,0.7826574998262718,False,0.05
SPY260331P00531000,2026-03-06 20:27:13+00:00,531.0,0.49,0.53,0.55,-0.51,-51.0,10.0,373,0.5136075739443832,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.54,0.02,0.037037037037037,0.54,20,0.0547945205479452,0.7841342120900949,False,0.05
SPY260331P00532000,2026-03-06 16:37:17+00:00,532.0,0.5,0.54,0.56,-0.24000001,-32.43243,10.0,259,0.5116361042125954,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.55,0.02,0.0363636363636363,0.55,20,0.0547945205479452,0.7856109243539181,False,0.05
SPY260331P00533000,2026-03-10 19:35:33+00:00,533.0,0.59,0.55,0.57,0.089999974,17.999994,41.0,615,0.5096373531728354,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.56,0.0199999999999999,0.0357142857142855,0.56,20,0.0547945205479452,0.7870876366177413,False,0.05
SPY260331P00534000,2026-03-10 18:40:00+00:00,534.0,0.6,0.55,0.57,-0.45999992,-43.39622,37.0,622,0.5062242204103043,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.56,0.0199999999999999,0.0357142857142855,0.56,20,0.0547945205479452,0.7885643488815645,False,0.05
SPY260331P00535000,2026-03-10 19:39:43+00:00,535.0,0.6,0.56,0.58,-0.109999955,-15.492951,28.0,1283,0.5041957554439611,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.5700000000000001,0.0199999999999999,0.0350877192982454,0.5700000000000001,20,0.0547945205479452,0.7900410611453875,False,0.05
SPY260331P00536000,2026-03-09 19:53:21+00:00,536.0,0.52,0.57,0.59,-0.24000001,-31.578947,29.0,502,0.5021415614317719,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.58,0.02,0.0344827586206896,0.58,20,0.0547945205479452,0.7915177734092107,False,0.05
SPY260331P00537000,2026-03-09 19:53:21+00:00,537.0,0.62,0.58,0.6,-0.13999999,-18.421051,27.0,451,0.5000623285519489,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.59,0.02,0.0338983050847458,0.59,20,0.0547945205479452,0.7929944856730339,False,0.05
SPY260331P00538000,2026-03-10 13:42:37+00:00,538.0,0.54,0.58,0.61,-0.22999996,-29.870125,60.0,305,0.49730300096753155,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.595,0.03,0.0504201680672269,0.595,20,0.0547945205479452,0.794471197936857,False,0.05
SPY260331P00539000,2026-03-10 14:01:58+00:00,539.0,0.64,0.59,0.61,-0.13999999,-17.948715,84.0,472,0.49453712917017684,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.6,0.02,0.0333333333333333,0.6,20,0.0547945205479452,0.7959479102006802,False,0.05
SPY260331P00540000,2026-03-10 20:14:33+00:00,540.0,0.6,0.6,0.62,-0.15999997,-21.052628,1328.0,151949,0.49240673837134324,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.61,0.02,0.0327868852459016,0.61,20,0.0547945205479452,0.7974246224645033,False,0.05
SPY260331P00541000,2026-03-06 20:53:37+00:00,541.0,0.56,0.61,0.63,-0.84,-60.0,88.0,579,0.49025323652647673,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.62,0.02,0.032258064516129,0.62,20,0.0547945205479452,0.7989013347283265,False,0.05
SPY260331P00542000,2026-03-10 19:35:34+00:00,542.0,0.67,0.62,0.64,-0.109999955,-14.102558,98.0,468,0.488077191720731,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.63,0.02,0.0317460317460317,0.63,20,0.0547945205479452,0.8003780469921496,False,0.05
SPY260331P00543000,2026-03-10 19:37:01+00:00,543.0,0.7,0.63,0.65,-0.32999998,-32.038837,109.0,834,0.48587914649187586,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.64,0.02,0.03125,0.64,20,0.0547945205479452,0.8018547592559728,False,0.05
SPY260331P00544000,2026-03-10 18:40:00+00:00,544.0,0.58,0.64,0.66,-0.66,-53.225807,10.0,683,0.4836596192350015,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.65,0.02,0.0307692307692307,0.65,20,0.0547945205479452,0.803331471519796,False,0.05
SPY260331P00545000,2026-03-10 18:40:00+00:00,545.0,0.59,0.64,0.67,-0.18,-23.376623,56.0,19656,0.4808245146513118,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.655,0.03,0.0458015267175572,0.655,20,0.0547945205479452,0.8048081837836191,False,0.05
SPY260331P00546000,2026-03-10 18:40:00+00:00,546.0,0.6,0.65,0.68,-0.98,-62.025314,410.0,3637,0.47857226564488536,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.665,0.03,0.0451127819548872,0.665,20,0.0547945205479452,0.8062848960474422,False,0.05
SPY260331P00547000,2026-03-10 18:40:00+00:00,547.0,0.61,0.66,0.68,-0.25,-29.069767,135.0,2861,0.47571986078397654,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.67,0.02,0.0298507462686567,0.67,20,0.0547945205479452,0.8077616083112654,False,0.05
SPY260331P00548000,2026-03-10 19:35:31+00:00,548.0,0.71,0.67,0.69,-0.13,-15.476191,12.0,870,0.47343596549783634,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.6799999999999999,0.0199999999999999,0.0294117647058822,0.6799999999999999,20,0.0547945205479452,0.8092383205750886,False,0.05
SPY260331P00549000,2026-03-10 17:19:19+00:00,549.0,0.62,0.68,0.7,-0.31,-33.333332,47.0,324,0.47113247029902905,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.69,0.0199999999999999,0.0289855072463766,0.69,20,0.0547945205479452,0.8107150328389118,False,0.05
SPY260331P00550000,2026-03-10 19:36:19+00:00,550.0,0.76,0.69,0.71,-0.13,-14.606742,455.0,5139,0.4688097882248192,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.7,0.02,0.0285714285714286,0.7,20,0.0547945205479452,0.8121917451027348,False,0.05
SPY260331P00551000,2026-03-10 18:40:00+00:00,551.0,0.64,0.7,0.72,-0.47000003,-42.342346,93.0,446,0.46646831479485645,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.71,0.02,0.028169014084507,0.71,20,0.0547945205479452,0.813668457366558,False,0.05
SPY260331P00552000,2026-03-10 18:47:50+00:00,552.0,0.65,0.71,0.73,-0.28000003,-30.10753,47.0,880,0.4641084288500034,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.72,0.02,0.0277777777777778,0.72,20,0.0547945205479452,0.8151451696303812,False,0.05
SPY260331P00553000,2026-03-10 18:40:00+00:00,553.0,0.66,0.72,0.74,-0.32999998,-33.333332,9.0,664,0.4617304933430851,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.73,0.02,0.0273972602739726,0.73,20,0.0547945205479452,0.8166218818942044,False,0.05
SPY260331P00554000,2026-03-10 18:40:00+00:00,554.0,0.67,0.73,0.76,-0.31,-31.632652,200.0,187,0.4598594789792532,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.745,0.03,0.0402684563758389,0.745,20,0.0547945205479452,0.8180985941580275,False,0.05
SPY260331P00555000,2026-03-09 19:54:25+00:00,555.0,0.68,0.74,0.77,-0.26,-27.659575,9.0,1668,0.45743925423855053,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.755,0.03,0.0397350993377483,0.755,20,0.0547945205479452,0.8195753064218506,False,0.05
SPY260331P00556000,2026-03-10 18:40:00+00:00,556.0,0.69,0.75,0.78,-0.47999996,-41.02564,152.0,295,0.45500213129327916,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.765,0.03,0.0392156862745098,0.765,20,0.0547945205479452,0.8210520186856738,False,0.05
SPY260331P00557000,2026-03-10 18:40:00+00:00,557.0,0.7,0.77,0.79,-0.71999997,-50.704227,9.0,811,0.453049874275028,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.78,0.02,0.0256410256410256,0.78,20,0.0547945205479452,0.822528730949497,False,0.05
SPY260331P00558000,2026-03-10 18:40:00+00:00,558.0,0.71,0.78,0.8,-0.22000003,-23.655918,9.0,553,0.45057311807717365,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.79,0.02,0.0253164556962025,0.79,20,0.0547945205479452,0.8240054432133201,False,0.05
SPY260331P00559000,2026-03-10 18:40:00+00:00,559.0,0.72,0.79,0.81,-0.88,-55.0,75.0,435,0.44808046318332057,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.8,0.02,0.025,0.8,20,0.0547945205479452,0.8254821554771433,False,0.05
SPY260331P00560000,2026-03-10 18:40:00+00:00,560.0,0.9,0.8,0.83,-0.01000005,-1.0989065,105.0,2775,0.44605207720239126,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.815,0.0299999999999999,0.0368098159509201,0.815,20,0.0547945205479452,0.8269588677409664,False,0.05
SPY260331P00561000,2026-03-10 18:40:00+00:00,561.0,0.74,0.81,0.84,-0.25,-25.252525,12.0,1158,0.44352210467953646,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.825,0.0299999999999999,0.0363636363636362,0.825,20,0.0547945205479452,0.8284355800047896,False,0.05
SPY260331P00562000,2026-03-10 18:39:55+00:00,562.0,0.76,0.83,0.85,-0.19,-20.0,144.0,1162,0.4414428878727232,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.84,0.02,0.0238095238095238,0.84,20,0.0547945205479452,0.8299122922686127,False,0.05
SPY260331P00563000,2026-03-10 18:39:55+00:00,563.0,0.77,0.84,0.87,-1.3,-62.801933,10.0,484,0.43933524479214264,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.855,0.03,0.0350877192982456,0.855,20,0.0547945205479452,0.8313890045324359,False,0.05
SPY260331P00564000,2026-03-10 18:39:51+00:00,564.0,0.78,0.85,0.88,-0.21000004,-21.212126,27.0,336,0.43674908629380926,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.865,0.03,0.0346820809248555,0.865,20,0.0547945205479452,0.8328657167962591,False,0.05
SPY260331P00565000,2026-03-10 14:12:13+00:00,565.0,0.79,0.87,0.89,-0.29000002,-26.851852,13.0,426,0.4345938203425006,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.88,0.02,0.0227272727272727,0.88,20,0.0547945205479452,0.8343424290600822,False,0.05
SPY260331P00566000,2026-03-10 18:39:57+00:00,566.0,0.8,0.88,0.91,-0.84,-51.219513,41.0,1004,0.4324119019340342,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.895,0.03,0.0335195530726257,0.895,20,0.0547945205479452,0.8358191413239053,False,0.05
SPY260331P00567000,2026-03-10 18:39:55+00:00,567.0,0.82,0.9,0.92,-0.28000003,-25.454548,33.0,1329,0.4302039316051702,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.91,0.02,0.0219780219780219,0.91,20,0.0547945205479452,0.8372958535877285,False,0.05
SPY260331P00568000,2026-03-10 19:22:23+00:00,568.0,0.86,0.91,0.94,-1.5099999,-63.713078,342.0,589,0.42797048075094524,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.925,0.0299999999999999,0.0324324324324323,0.925,20,0.0547945205479452,0.8387725658515517,False,0.05
SPY260331P00569000,2026-03-10 18:39:55+00:00,569.0,0.84,0.93,0.95,-0.21999997,-20.754715,53.0,810,0.4257120932281435,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.94,0.0199999999999999,0.0212765957446807,0.94,20,0.0547945205479452,0.8402492781153749,False,0.05
SPY260331P00570000,2026-03-10 18:39:51+00:00,570.0,0.86,0.94,0.97,-0.30999994,-26.495722,81.0,2771,0.4234292868385679,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.955,0.03,0.031413612565445,0.955,20,0.0547945205479452,0.8417259903791979,False,0.05
SPY260331P00571000,2026-03-10 18:40:00+00:00,571.0,0.87,0.96,0.99,-0.22000003,-20.183489,235.0,734,0.4215266840822692,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.975,0.03,0.0307692307692308,0.975,20,0.0547945205479452,0.8432027026430211,False,0.05
SPY260331P00572000,2026-03-10 18:39:55+00:00,572.0,0.89,0.97,1.0,-0.18000007,-16.822435,128.0,827,0.4187923665108821,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,0.985,0.03,0.0304568527918782,0.985,20,0.0547945205479452,0.8446794149068443,False,0.05
SPY260331P00573000,2026-03-10 18:40:01+00:00,573.0,0.9,0.99,1.02,-0.19000006,-17.431198,10.0,381,0.4168313977577221,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.005,0.03,0.0298507462686567,1.005,20,0.0547945205479452,0.8461561271706675,False,0.05
SPY260331P00574000,2026-03-10 18:39:54+00:00,574.0,0.92,1.01,1.04,-0.45,-32.846714,37.0,2336,0.41483527941945514,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.025,0.03,0.0292682926829268,1.025,20,0.0547945205479452,0.8476328394344906,False,0.05
SPY260331P00575000,2026-03-10 19:46:44+00:00,575.0,1.07,1.03,1.06,-0.15999997,-13.008127,35.0,4212,0.4128049196265851,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.045,0.03,0.0287081339712918,1.045,20,0.0547945205479452,0.8491095516983137,False,0.05
SPY260331P00576000,2026-03-10 18:40:01+00:00,576.0,0.96,1.05,1.07,-0.90000004,-48.387096,10.0,751,0.410368803836442,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.06,0.02,0.0188679245283019,1.06,20,0.0547945205479452,0.8505862639621369,False,0.05
SPY260331P00577000,2026-03-10 19:49:04+00:00,577.0,1.18,1.06,1.09,0.0,0.0,11.0,2662,0.4079116235080251,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.0750000000000002,0.03,0.027906976744186,1.0750000000000002,20,0.0547945205479452,0.8520629762259601,False,0.05
SPY260331P00578000,2026-03-10 18:39:55+00:00,578.0,0.99,1.08,1.11,-0.31999993,-24.427477,9.0,843,0.4057956490336013,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.0950000000000002,0.03,0.0273972602739726,1.0950000000000002,20,0.0547945205479452,0.8535396884897832,False,0.05
SPY260331P00579000,2026-03-10 18:58:18+00:00,579.0,1.04,1.1,1.13,-0.33000004,-24.087593,51.0,1281,0.40364825857863457,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.115,0.0299999999999998,0.0269058295964123,1.115,20,0.0547945205479452,0.8550164007536064,False,0.05
SPY260331P00580000,2026-03-10 20:14:55+00:00,580.0,1.15,1.12,1.15,-0.17000008,-12.878793,215.0,81154,0.4014701572215631,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.135,0.0299999999999998,0.0264317180616738,1.135,20,0.0547945205479452,0.8564931130174295,False,0.05
SPY260331P00581000,2026-03-10 18:39:51+00:00,581.0,1.04,1.14,1.18,-0.29000008,-21.804516,84.0,562,0.39960574525925047,False,REGULAR,USD,put,2026-03-31,677.1799926757812,2026-03-10 19:29:04.738916,1.16,0.04,0.0344827586206896,1.16,20,0.0547945205479452,0.8579698252812527,False,0.05
